screen,dose,Drug.Name,repurposing_target,MOA,IDs,combined_targets,citeline_targets,prism_targets,Syns
REP.1M,2.5,BAY-1251152,"",CDK9 INHIBITOR,BRD:BRD-K00003533-001-01-9,CDK9,"CDK9,",",","bay 1251152;bay1251152;bay-1251152;ptefb/cdk9 inhibitor, bayer;ptefb/cdk9 inhibitor (cancer), bayer;positive transcription elongation factor b1/cyclin-dependent kinase 9 (cancer), bayer"
REP.1M,2.5,METHYLCOBALAMIN,"",VITAMIN B,BRD:BRD-K00003534-001-01-9,CACNA2D1,"CACNA2D1,",",","gabapentin + methylcobalamin, a. n. pharmacia laboratories;methylcobalamin + gabapentin, a. n. pharmacia laboratories;neuro - g;neuro-g ls"
REP.1M,2.5,POLAPREZINC,"",CHELATING AGENT,BRD:BRD-K00003535-001-01-9,"",",",",",polaprezinc;promac;promec granules 15%;z-103;zinc l-carnosine
REP.1M,2.5,CHLORPHENOXAMINE,"",HISTAMINE RECEPTOR ANTAGONIST,BRD:BRD-K00003537-001-01-9,"",,,
REP.1M,2.5,OMADACYCLINE,"",BACTERIAL 30S RIBOSOMAL SUBUNIT INHIBITOR,BRD:BRD-K00003569-003-01-9,"",NaN,NaN,"amadacycline;amadacycline (iv);amadacycline (oral);amadacycline (solution);bay 73-6944 (iv);bay 73-6944 (oral);bay-73-6944;bay-73-6944 (solution);bay-73-7388;bay-73-7388 (solution);mk-2764;mk-2764 (iv);mk-2764 (oral);mk-2764 (solution);mk-2764/ptk 0796 (iv);mk-2764/ptk 0796 (oral);mk-2764/ptk 0796 (solution);nuzyra;omadacycline;omadacycline (iv);omadacycline (oral);omadacycline (solution);omadacycline tosylate;omadacycline tosylate (iv);omadacycline tosylate (oral);omadacycline tosylate (solution);p-636;p-636 (solution);p-642;p-642 (solution);p-707;p-707 (solution);ptk 0796 (iv);ptk 0796 (oral);ptk0796;ptk-0796;ptk-0796 (iv);ptk-0796 (oral);ptk0796 (solution);ptk-0796 (solution);ptk796;ptk-796;ptk796 (iv);ptk-796 (iv);ptk796 (oral);ptk-796 (oral);ptk796 (solution);ptk-796 (solution);zl-2401;bay-73-6944;bay-73-7388;p-000538;p-000642;p-001075;p-001207;p-001221;p-00136;p-002352;amadacycline (intravenous), merck & co;amadacycline (intravenous), paratek/novartis;amadacycline (oral), merck & co;amadacycline (oral), paratek/ novartis;antibacterial aminomethycyclines, paratek/bayer;omadacycline (intravenous), merck & co;omadacycline (intravenous), paratek;omadacycline (intravenous), paratek/ novartis;omadacycline (oral), merck & co;omadacycline (oral), paratek;omadacycline (oral), paratek/ novartis;sancycline derivatives, paratek;tetracycline analogs (multi-drug-resistant infections), paratek/bayer;tetracycline analogs, glaxosmithkline/paratek;tetracycline analogs, paratek/merck & co"
REP.1M,2.5,ENCORAFENIB,BRAF,RAF INHIBITOR,BRD:BRD-K00003576-001-01-9,BRAF,"BRAF,",",","encorafenib, companion diagnostic;lgx818, companion diagnostic;lgx-818, companion diagnostic;braftovi;lgx-818;ono-7702;raf inhibitor (oral, melanoma), novartis;encorafenib;encorafinib"
REP.1M,2.5,HOKU-81,"",BRONCHODILATOR,BRD:BRD-K00003598-001-01-9,"",NaN,NaN,hoku-81
REP.1M,2.5,SODIUM-NITROPRUSSIDE,"",NITRIC OXIDE DONOR,BRD:BRD-K00003606-380-01-9,"",,,
REP.1M,2.5,IMIDUREA,"",OTHER ANTIBIOTIC,BRD:BRD-K00003682-001-01-9,"",,,
REP.1M,2.5,HPPH,"",PHOTOSENSITIZING AGENT,BRD:BRD-K00003730-001-01-9,"",NaN,NaN,"hpph;photochlor;photodynamic therapy, sphaera pharma;spc 512;spc-512;3-phorbinepropanoic acid;hpph photodynamic therapy (cancer), roswell park cancer institute/photolitec/ami onco-theranostics/beijing collab pharma;hpph photodynamic therapy (cancer), roswell park comprehensive cancer center/photolitec/ami onco-theranostics/beijing collab pharma;hpph photodynamic therapy (cancer), roswell park/photolitec/sphaera;ls-216;photochlor;light infusion technology (litx) + ls-216 (cancer), light sciences/roswell park"
REP.1M,2.5,PF-06409577,"",PROTEIN KINASE ACTIVATOR,BRD:BRD-K00003731-001-01-9,"",NaN,NaN,pf 06409577;pf06409577;pf-06409577;pf-577
REP.1M,2.5,ATRACTYLENOLIDE-I,"",JAK INHIBITOR,BRD:BRD-K00003732-001-01-9,"",,,
REP.1M,2.5,GANODERIC-ACID-A,"",JAK INHIBITOR,BRD:BRD-K00003733-001-01-9,"",,,
REP.1M,2.5,NAS-181,HTR1B,SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K00004235-334-01-9,HTR1B,NaN,NaN,nas-181
REP.1M,2.5,SCH-221510,OPRL1,NOCICEPTIN/ORPHANIN FQ RECEPTOR AGONIST,BRD:BRD-K00004286-001-01-9,OPRL1,"OPRL1,",",","sch 655842;sch-655842;nop agonists (pain, anxiety, cough, urinary incontinence), merck & co;nop receptor ligands (pain/anxiety/cough/urinary incontinence), schering-plough;orl1 receptor ligands (pain/anxiety/cough/urinary incontinence), schering-plough;sch-221510;sch-225288;nociceptin opioid peptide receptor ligands (pain/anxiety/cough/urinary incontinence), schering-plough;nociceptin receptor ligands (pain/anxiety/cough/urinary incontinence), merck & co;nociceptin receptor ligands (pain/anxiety/cough/urinary incontinence), schering-plough;opioid receptor-like 1 receptor ligands (pain/anxiety/cough/urinary incontinence), schering-plough"
REP.1M,2.5,EFONIDIPINE,"",CALCIUM CHANNEL BLOCKER,BRD:BRD-K00004292-003-02-9,"CACNA1C,CACNA1G","CACNA1C,CACNA1G,",",",efonidipine;efonidipine hydrochloride;finte;landel;nz-105;selefodipine;efonidipine;efonidipine monohydrochloride
REP.1M,2.5,TCS-2002,GSK3B,GLYCOGEN SYNTHASE KINASE INHIBITOR,BRD:BRD-K00004294-001-01-9,GSK3B,,,
REP.1M,2.5,NS-309,"KCNN1, KCNN2, KCNN3, KCNN4",CALCIUM-ACTIVATED POTASSIUM CHANNEL ACTIVATOR,BRD:BRD-K00004295-001-01-9,"KCNN1,KCNN2,KCNN3,KCNN4,KCNH2,KCNQ1","KCNN2,KCNN3,",",","ns 13001;ns13001;ns-13001;ns-11757;ns-309;ns-4591;ns-6277;ns-8593;calcium-activated potassium channel modulators, neurosearch"
REP.1M,2.5,ML213,KCNQ4,POTASSIUM CHANNEL ACTIVATOR,BRD:BRD-K00004301-001-01-9,KCNQ4,,,
REP.1M,2.5,SSR180711,CHRNA7,ACETYLCHOLINE RECEPTOR AGONIST,BRD:BRD-K00004316-003-01-9,CHRNA7,,,
REP.1M,2.5,ATROPINE-OXIDE,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5",ACETYLCHOLINE RECEPTOR ANTAGONIST,BRD:BRD-K00004526-001-01-9,"CHRM1,CHRM2,CHRM3,CHRM4,CHRM5",,,
REP.1M,2.5,ROSAMICIN,"",PROTEIN SYNTHESIS INHIBITOR,BRD:BRD-K00004538-001-01-9,"",NaN,NaN,mirosamicin
REP.1M,2.5,CRISDESALAZINE,"",FREE RADICAL SCAVENGER,BRD:BRD-K00004545-001-01-9,PTGES,"PTGES,",",",aad 2004;aad2004;aad-2004;crisdesalazine;ropesalazine
REP.1M,2.5,PERFLUOROHEXYLOCTANE,"","",BRD:BRD-K00004546-001-01-9,"",NaN,NaN,nov-03;perfluorohexyloctane
REP.1M,2.5,PRISOTINOL,"","",BRD:BRD-K00004547-001-01-9,"",NaN,NaN,cgs-5649;cgs-5649b;prisotinol
REP.1M,2.5,NS-11394,"",GABA RECEPTOR AGONIST,BRD:BRD-K00004548-001-01-9,"GABRA2,GABRA3","GABRA2,GABRA3,",",","an721;an-721;nsd721;nsd-721;gaba-a receptor modulators (oral, panic disorder), aniona;gaba-a receptor modulators, neurosearch;gaba-a receptor modulators, neurosearch/meiji seika;ns-11394;ns-2552;ns-2664"
REP.1M,2.5,IRGANOX-1010,"",ANTIOXIDANT,BRD:BRD-K00004549-001-01-9,"",,,
REP.1M,2.5,BMS-626531,"",P38 MAPK INHIBITOR,BRD:BRD-K00004550-001-01-9,MAPK14,"MAPK14,",",","bms-626531;follow-on p38 kinase inhibitor (rheumatoid arthritis), bms;p38 kinase inhibitor (rheumatoid arthritis), bms/pharmacopeia (2)"
REP.1M,2.5,EFLETIRIZINE,"",ANTIHISTAMINE,BRD:BRD-K00004551-001-01-9,HRH1,"HRH1,",",",efletirizine;efletirizine (once daily);ucb-28754;efletirizine dihydrochloride
REP.1M,2.5,SAMERIDINE,"",OPIOID RECEPTOR MODULATOR,BRD:BRD-K00004552-001-01-9,OPRM1,"OPRM1,",",",sameridine
REP.1M,2.5,SAM-315,"",SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K00004553-001-01-9,HTR6,"HTR6,",",",sam-315;kr-055015;sam-610;way-255315
REP.1M,2.5,LODENOSINE,"",ANTIRETROVIRAL,BRD:BRD-K00004554-001-01-9,"",NaN,NaN,"fdda;fddatp;fddi;lodenosine;nsc-613792;f-ddn;fdd analogs, nih/us bioscience"
REP.1M,2.5,HBED,"",CHELATING AGENT,BRD:BRD-K00004555-001-01-9,"",NaN,NaN,"hbed, geltex;hbed, schein;hbed;nahbed;hydroxybenzylethylenediamine"
REP.1M,2.5,WAY-255348,"",PROGESTERONE RECEPTOR ANTAGONIST,BRD:BRD-K00004556-001-01-9,PGR,"PGR,",",","progesterone antagonists, wy;way-255348;pra-075;pra-248;pra-348;way-162248;way-248;way-255164;nonsteroidal progesterone antagonists, ligand/wyeth;nonsteroidal progesterone antagonists, pfizer;nonsteroidal progesterone antagonists, wyeth/ligand"
REP.1M,2.5,MK-0608,"",ANTIVIRAL,BRD:BRD-K00004557-001-01-9,"ADORA1,ADORA2A,ADORA2B,ADORA3,PI4K2A,PI4K2B,TRPM4",",","ADORA1,ADORA2A,ADORA2B,ADORA3,PI4K2A,PI4K2B,TRPM4,","hcv inhibitors, isis;mk-0608;pharmaprojects no. 5981;7-deaza-2'-c-methyl-adenosine;ns5b hcv polymerase inhibitors (nucleoside), merck & co"
REP.1M,2.5,CONVALLATOXIN,"",CARDIAC GLYCOSIDE,BRD:BRD-K00004559-001-01-9,"",,,
REP.1M,2.5,PIPOTIAZINE,"DRD1, DRD2, HTR1A, HTR2A",DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-K00004560-001-01-9,"DRD1,DRD2,HTR1A,HTR2A","DRD2,",",",il-19552;piportil;piportil depot;piportil l4;pipotiazine;pipotiazine palmitate;rp 19552
REP.1M,2.5,E-2001,"",ANTIOXIDANT,BRD:BRD-K00004561-001-01-9,"",NaN,NaN,e-2001
REP.1M,2.5,DEAZAGUANINE,"",DNA SYNTHESIS INHIBITOR,BRD:BRD-K00004562-001-01-9,"",NaN,NaN,3-dg;ci-908;deazaguanine;dezaguanine;nsc-261726;oncozole;pd-90695-73
REP.1M,2.5,NAPAMEZOLE,"","ADRENERGIC RECEPTOR ANTAGONIST, MONOAMINE REUPTAKE INHIBITOR",BRD:BRD-K00004563-001-01-9,SLC6A4,"SLC6A4,",",",napamezole;win-51181-2
REP.1M,2.5,TETOMILAST,PDE4D,PHOSPHODIESTERASE INHIBITOR,BRD:BRD-K00004564-001-01-9,"PDE4D,PDE4A,PDE4B,PDE4C","PDE4A,PDE4B,PDE4C,PDE4D,",",",opc 6535;opc-6535;tetomilast
REP.1M,2.5,LY311727,"",PHOSPHOLIPASE INHIBITOR,BRD:BRD-K00004565-001-01-9,"",,,
REP.1M,2.5,FEBUPROL,"",CHOLERETIC AGENT,BRD:BRD-K00004566-001-01-9,"",NaN,NaN,febuprol;h-33;k-10033;valbil
REP.1M,2.5,FLORIFENINE,"",ANTI-INFLAMMATORY AGENT,BRD:BRD-K00004567-001-01-9,"",NaN,NaN,fi-2500;fi-2522;florifenine
REP.1M,2.5,ENIPORIDE,"",SODIUM/HYDROGEN ANTIPORT INHIBITOR,BRD:BRD-K00004568-001-01-9,"",NaN,NaN,emd-96785;eniporide mesilate;ym-103;eniporide
REP.1M,2.5,ICI-169369,"",SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K00004569-001-01-9,"",NaN,NaN,ici-169369
REP.1M,2.5,DSPC,"","",BRD:BRD-K00004570-001-01-9,"",,,
REP.1M,2.5,FASORACETAM,"",GABA RECEPTOR ANTAGONIST,BRD:BRD-K00004571-001-01-9,"PRKCA,FGFR3",",","PRKCA,","aevi 001;aevi001;aevi-001;fasoracetam;lam 105;lam105;lam-105;mdgn 001;mdgn001;mdgn-001;nfc 1;nfc1;nfc-1;ns-105;fasoracetam (oral, adhd), neurofix;fasoracetam (oral, adhd/digeorge syndrome), aevi genomic medicine;fasoracetam (oral, adhd/digeorge syndrome), medgenics;fasoracetam (oral, adhd/digeorge syndrome/autism/generalized anxiety disorder), aevi genomic medicine"
REP.1M,2.5,RO-48-6791,"",GABA RECEPTOR MODULATOR,BRD:BRD-K00004572-001-01-9,"",NaN,NaN,ro-48-6791;ro-48-8684
REP.1M,2.5,RG7834,"",ANTIVIRAL,BRD:BRD-K00004573-001-01-9,TENT4B,"TENT4B,",",",rg7834;rg-7834;ro7020322;ro-7020322
REP.1M,2.5,ARIPIPRAZOLE-LAUROXIL,"",SEROTONIN RECEPTOR AGONIST,BRD:BRD-K00004574-001-01-9,"",,,
REP.1M,2.5,JNJ-54175446,"",PURINERGIC RECEPTOR ANTAGONIST,BRD:BRD-K00004575-001-01-9,P2RX7,"P2RX7,",",",jnj 5446;jnj54175446;jnj-54175446;jnj-54175446 (capsule);jnj-54175446 (suspension);jnj5446;jnj-5446
REP.1M,2.5,CLAMIKALANT,"",ATP-SENSITIVE POTASSIUM CHANNEL ANTAGONIST,BRD:BRD-K00004576-001-01-9,KCNJ8,"KCNJ8,",",","1098;hmr-1098;hmr-1883;clamikalant;clamikalant analogs, aventis"
REP.1M,2.5,VAPENDAVIR,"",ANTIVIRAL,BRD:BRD-K00004577-001-01-9,"",NaN,NaN,"bta798;bta-798;bta798 (capsule);bta-798 (capsule);bta798 (suspension);bta-798 (suspension);bta798 (tablet);bta-798 (tablet);vapendavir;vapendavir (capsule);vapendavir (suspension);vapendavir (tablet);capsid-binding (anti-rhinovirus) agents, biota;capsid-binding inhibitors (rhinovirus/enterovirus 71 infection), aviragen therapeutics;capsid-binding inhibitors (rhinovirus/enterovirus 71 infection), biota;capsid-binding inhibitors, biota"
REP.1M,2.5,KAF-156,"",ANTIMALARIAL AGENT,BRD:BRD-K00004578-001-01-9,"",NaN,NaN,"ganaplacide;gnf 156;gnf156;gnf-156;kaf 156;kaf156;kaf-156;gn-pf-5069;gnf-776;pi4k inhibitors (oral, malaria), university of california/novartis/medicines for malaria venture;ganaplacide diphosphate"
REP.1M,2.5,RV1729,"",PI3K INHIBITOR,BRD:BRD-K00004579-001-01-9,"PIK3CD,PIK3CG","PIK3CD,PIK3CG,",",",rv1729;rv-1729
REP.1M,2.5,VELARESOL,"","",BRD:BRD-K00004580-001-01-9,HBB,"HBB,",",",12c79;bw-12c;bw-12c79;velaresol;12c
REP.1M,2.5,PIROZADIL,"",HYPOLIPIDEMIC,BRD:BRD-K00004581-001-01-9,"",NaN,NaN,"722d;calpatil;irep-1442;pemix, pirozadil;pirozadil"
REP.1M,2.5,SUFUGOLIX,"",GONADOTROPIN RELEASING FACTOR HORMONE RECEPTOR ANTAGONIST,BRD:BRD-K00004582-001-01-9,GNRHR,"GNRHR,",",",sufugolix;tak-013
REP.1M,2.5,AC260584,"",CHOLINERGIC RECEPTOR AGONIST,BRD:BRD-K00004583-001-01-9,"",,,
REP.1M,2.5,REMETINOSTAT,"",HDAC INHIBITOR,BRD:BRD-K00004584-001-01-9,"",",",",",remetinostat;remetinostat (cream);remetinostat (gel);shape;shp 141;shp 141 (cream);shp 141 (ge);shp141;shp-141;shp141 (cream);shp141 (gel);shp-141(cream);shp-141(gel);shp-141c;suberohydroxamic acid phenyl ester
REP.1M,2.5,SORAPRAZAN,"",PROTON PUMP INHIBITOR,BRD:BRD-K00004585-001-01-9,ATP4A,"ATP4A,",",","remofuscin;soraprazan, katairo;soraprazan;soraprazan (amd/stargardt disease), katairo;tetrahydropyridoether analogs (amd/stargardt disease), katairo"
REP.1M,2.5,BMS-986020,LPAR1,LYSOPHOSPHATIDIC ACID RECEPTOR ANTAGONIST,BRD:BRD-K00004586-001-01-9,LPAR1,"LPAR1,","LPAR1,","bms 986202;bms986202;bms-986202;am-095;am-152;am-966;bms-986020;lpa1 antagonist (immunology), bristol-myers squibb;lpa1 antagonists (fibrotic disease), amira/bms;lysophosphatidic acid antagonists (fibrotic disease), amira/ bristol-myers squibb"
REP.1M,2.5,KR-33494,"",CELL DEATH INHIBITOR,BRD:BRD-K00004587-001-01-9,"",,,
REP.1M,2.5,CENTANAFADINE,"",DOPAMINE REUPTAKE INHIBITOR,BRD:BRD-K00004588-001-01-9,"SLC6A2,SLC6A3,SLC6A4","SLC6A2,SLC6A3,SLC6A4,",",","centanafadine hydrochloride;centanafadine sr;centanafadine sr (capsule);centanafadine sr (tablet);ctn sr;eb1020;eb-1020;eb-1020 sr;centanafadine;centanafadine (attention deficit hyperactivity disorder/neuropathic pain), euthymics bioscience;centanafadine (oral, attention deficit hyperactivity disorder/neuropathic pain), neurovance;triple monoamine reuptake inhibitor (attention deficit hyperactivity disorder/neuropathic pain), euthymics bioscience;triple reuptake inhibitor (attention deficit hyperactivity disorder/neuropathic pain), euthymics bioscience"
REP.1M,2.5,GEFAPIXANT,"",PURINERGIC RECEPTOR ANTAGONIST,BRD:BRD-K00004589-001-01-9,P2RX3,",",",","af 219;af219;af-219;gefapixant, merck sharp & dohme corp;mk 7264;mk7264;mk-7264;r 1646;r1646;r-1646;rg 1646;rg1646;rg-1646;ro 4926219;ro4926219;ro-4926219;af-742;p2x3 antagonist (oral, cough), merck;p2x3 antagonist (oral, pain), afferent pharmaceuticals;p2x3 antagonist (pain), roche;gefapixant;gefapixant citrate"
REP.1M,2.5,RG7800,"",RNA SPLICING MODIFIER,BRD:BRD-K00004590-001-01-9,SMN2,"SMN2,",",","rg7800;rg-7800;ro 6885247;ro6885247;ro-6885247;sma therapy, ptc therapeutics;smn2 upregulator, ptc therapeutics;spinal muscular atrophy therapy, ptc therapeutics"
REP.1M,2.5,BMS-986142,"",BRUTON'S TYROSINE KINASE (BTK) INHIBITOR,BRD:BRD-K00004591-001-01-9,BTK,"BTK,",",",bms 986142;bms 986142 (solution);bms986142;bms-986142;bms-986142 (solution);bms-986142 (tablet)
REP.1M,2.5,PI3KD-IN-2,"",PI3K INHIBITOR,BRD:BRD-K00004592-001-01-9,"",,,
REP.1M,2.5,BW-348U87,"",ANTIVIRAL,BRD:BRD-K00004593-001-01-9,PNP,NaN,NaN,348u87;bw-348u;bw-348u87
REP.1M,2.5,PARSACLISIB,"",PI3K INHIBITOR,BRD:BRD-K00004594-001-01-9,PIK3CD,"PIK3CD,",",","ibi 376;ibi376;ibi-376;incb050465;incb-050465;incb50465;incb-50465;parsaclisib;pi3k delta inhibitor (2) (b-cell lymphoma), incyte;pi3k delta inhibitor (2) (oral, b-cell lymphoma/all/pemphigus), incyte;parsaclisib hydrochloride"
REP.1M,2.5,CILOFEXOR,"",FXR AGONIST,BRD:BRD-K00004595-001-01-9,NR1H4,"NR1H4,",",","cilo, gilead sciences;cilofexor;gs 9674;gs9674;gs-9674;fxr agonists (biliary sclerosis/sclerosing cholangitis/type 2 diabetes), phenex;px-00942;px-20350;px-20606;px-101, phenex;px-102;px-104;bile acid receptor agonists (biliary sclerosis/sclerosing cholangitis), phenex;cilofexor tromethamine;farnesoid x receptor agonists (cholestasis), phenex"
REP.1M,2.5,TELRATOLIMOD,"",TOLL-LIKE RECEPTOR AGONIST,BRD:BRD-K00004596-001-01-9,"TLR7,TLR8","TLR7,TLR8,",",","3m 052 af (im);3m-052;3m-052 (intratumoral);3m-052-af;3m052af (im);3m-052-af (im);medi 9197;medi 9197 (intratumoral);medi9197;medi-9197;medi9197 (intratumoral);medi-9197 (intratumoral);vaccine adjuvant, profectus biosciences;s-33080;s-36862;tlr 7/8 agonists (vaccination), 3m;telratolimod"
REP.1M,2.5,RGX-104,"",LXR AGONIST,BRD:BRD-K00004597-001-01-9,NR1H3,"NR1H3,",",",rgx 104;rgx104;rgx-104;rgx-101
REP.1M,2.5,PF-06751979,"",BETA SECRETASE INHIBITOR,BRD:BRD-K00004598-001-01-9,"",NaN,NaN,pf06751979;pf-06751979
REP.1M,2.5,PRN1008,"",BRUTON'S TYROSINE KINASE (BTK) INHIBITOR,BRD:BRD-K00004599-001-01-9,BTK,"BTK,",",","autoimmune disorder therapy, principia biopharma;btk inhibitor, principia biopharma;prn 1008;prn1008;prn-1008;rilzabrutinib;btk tyrosine kinase inhibitor (cancer/autoimmune disorders), principia"
REP.1M,2.5,JNJ-678,"",RSV FUSION INHIBITOR,BRD:BRD-K00004600-001-01-9,MALT1,"MALT1,",",","jnj 67856633;jnj67856633;jnj-67856633;jnj-6633;malt1 inhibitor (oral, b-cell non-hodgkin lymphoma/chronic lymphocytic leukemia), janssen research & development"
REP.1M,2.5,HC-070,"",TRANSIENT RECEPTOR POTENTIAL CHANNEL ANTAGONIST,BRD:BRD-K00004601-001-01-9,"TRPC4,TRPC5","TRPC4,TRPC5,",",","bi 1358894;bi1358894;bi-1358894;hc 070;hc070;hc-070;trpc4/5, boehringer ingelheim;trpc4/5, hydra biosciences;trpc5, hydra biosciences;trpc4/c5 inhibitors (depression/anxiety), hydra biosciences/boehringer ingelheim;trpc4/c5 inhibitors (depression/anxiety/nephropathy), hydra biosciences/boehringer ingelheim"
REP.1M,2.5,THYMALFASIN,"",IMMUNE RESPONSE MODULATOR,BRD:BRD-K00004602-001-01-9,PTMA,"PTMA,",",",st1472;st-1472;ta-1;talpha1;thymalfasin;thymosin alpha 1;thymosin alpha1;zadaxin;talpha 1;timosina;thymosin alpha1 human
REP.1M,2.5,ABX-1431,"",MONOACYLGLYCEROL LIPASE INHIBITOR,BRD:BRD-K00004603-001-01-9,MGLL,"MGLL,",",","abx 1431;abx1431;abx-1431;lu ag06466;luag06466;lu-ag06466;mgll inhibitors, lundbeck;monoacylglycerol lipase inhibitors, lundbeck;abx-1431 hcl;lu-ag06466;monoacylglycerol lipase inhibitor (oral capsule, neuropathic pain/neuroinflammation/neurodegenerative diseases/epilepsy/experimental hyperalgesia/tourette syndrome/neuritis/myelitis/multiple sclerosis/neuromyelitis optica), abide;monoacylglycerol lipase inhibitor (oral capsule, neuropathic pain/neuroinflammation/neurodegenerative diseases/epilepsy/experimental hyperalgesia/tourette syndrome/neuritis/myelitis/multiple sclerosis/neuromyelitis optica), h lundbeck;monoacylglycerol lipase inhibitor (oral capsule, neuropathic pain/neuroinflammation/neurodegenerative diseases/epilepsy/experimental hyperalgesia/tourette syndrome/neuritis/myelitis/multiple sclerosis/neuromyelitis optica/dyskinesia), abide;monoacylglycerol lipase inhibitor (oral capsule, neuropathic pain/tourette syndrome), h lundbeck"
REP.1M,2.5,PRLX-93936,"",VOLTAGE-DEPENDENT ANION SELECTIVE CHANNEL PROTEIN INHIBITOR,BRD:BRD-K00004604-001-01-9,"VDAC2,VDAC3","VDAC2,VDAC3,","VDAC2,","erastin;prl-93936;prlx 93936;prlx-0001;prlx-82845;prlx-93936;prlx-82845 series, prolexys;selectively cytotoxic anti-cancer compounds, prolexys/whitehead institute"
REP.1M,2.5,AZD3839,BACE1,BETA-SECRETASE INHIBITOR,BRD:BRD-K00004606-001-01-9,BACE1,"BACE1,",",","azd3839;azd-3839;beta secretase inhibitors, astex;beta secretase inhibitors, astra;ß-secretase inhibitors, astex;ß-secretase inhibitors, astra"
REP.1M,2.5,MONEPANTEL,"",MTOR INHIBITOR,BRD:BRD-K00004607-001-01-9,MTOR,"MTOR,",",","add1566;add-1566;ahc 2102225;ahc-2102225;monepantel;monepantel sulfone;ppl-1;monepantel (oral, solid tumors), pitney pharmaceutical;monepantel (oral, solid tumors), university of new south wales"
REP.1M,2.5,SOGRAZEPIDE,"",GASTRIN INHIBITOR,BRD:BRD-K00004608-001-01-9,CCKBR,"CCKBR,",",","netazepide;yf 476;yf476;yf-476;fe-999008;ym-476;gastrin inhibitor, ferring;sograzepide"
REP.1M,2.5,ELACYTARABINE,DCK,ANTINEOPLASTIC AGENT,BRD:BRD-K00004609-001-01-9,"POLA1,POLB,POLD1,POLE,DCK",NaN,NaN,"cp4055, companion diagnostic;cp-4055, companion diagnostic;elacyt, companion diagnostic;elacytarabine, companion diagnostic"
REP.1M,2.5,ENTASOBULIN,"",TUBULIN POLYMERIZATION INHIBITOR,BRD:BRD-K00004610-001-01-9,TUBB,"TUBB,",",","d-81050;1-phenyl-4-piperazinyl-carbonyl derivatives, zentaris;aezs-112;d-24203;d-82318;d-87264;zen-012;apoptosis stimulator (capsule, cancer), aeterna zentaris;cell cycle inhibitor (capsule, cancer), aeterna zentaris;entasobulin;topoisomerase ii inhibitor (capsule, cancer), aeterna zentaris;tubulin inhibitors (cancer), aeterna zentaris;tubulin inhibitors (cancer), zentaris"
REP.1M,2.5,OLUMACOSTAT-GLASARETIL,"",ACETYL-COA CARBOXYLASE INHIBITOR,BRD:BRD-K00004611-001-01-9,"",,,
REP.1M,2.5,VERDIPERSTAT,"",MYELOPEROXIDASE INHIBITOR,BRD:BRD-K00004612-001-01-9,MPO,"MPO,",",","azd3241;azd-3241;azd3241 er;azd-3241 er;azd3241 extended release;bhv 3241;bhv3241;bhv-3241;verdiperstat;azd-3241 extended release, astrazeneca;myeloperoxidase inhibitor (oral, multiple system atrophy/amyotrophic lateral sclerosis), biohaven pharmaceutical holding"
REP.1M,2.5,GM-1485,FKBP1A,IMMUNOPHILIN LIGAND,BRD:BRD-K00004613-001-01-9,FKBP1A,"FKBP1A,",",","gm-1485;gm1485 (tablet);gm-1485 (tablet);gm1485, parenteral;gm-1485, parenteral;gm1485, topical;gm-1485, topical;ljp1485;ljp-1485;ljp1485 (tablet);ljp-1485 (tablet);ljp1485, parenteral;ljp-1485, parenteral;ljp1485, topical;ljp-1485, topical;gpi-1485;nil-a;nil-a1;nil-a2;nil-a3"
REP.1M,2.5,GSK3117391,"",HDAC INHIBITOR,BRD:BRD-K00004614-001-01-9,"",NaN,NaN,"3117391;anti-inflammatories, chroma;anti-inflammatories, gsk-3;chr5154;chr-5154;chr5426;chr-5426;gsk3117391;gsk-3117391"
REP.1M,2.5,PBT-1033,"",CHELATING AGENT,BRD:BRD-K00004615-001-01-9,"",NaN,NaN,"[11c]pbt2;alzheimer's therapy, prana;pbt2;pbt-2;ad/hd therapy, prana;alzheimers/huntingtons disease therapy (chelating agent), alterity therapeutics;alzheimers/huntingtons disease therapy (chelating agent), prana;pbt-1033"
REP.1M,2.5,PRX-07034,"",SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K00004616-001-01-9,HTR6,"HTR6,",",","5-ht6 antagonist, epix;prx-07034;5-ht 6 antagonists (obesity/cognitive impairment), epix;5-ht 6 antagonists (obesity/cognitive impairment), predix"
REP.1M,2.5,IMIDAZOACRIDINONE,"",ANTICANCER AGENT,BRD:BRD-K00004617-001-01-9,"FLT3,TOP2A","FLT3,TOP2A,",",","btg-1760;c-1311;imidazoacridinone derivative;symadex;xls-002;c-1310;c-1371;nsc-645809;imidacrine analog (iv, cancer/ autoimmune disease), antisoma;imidacrine analog (iv, cancer/ autoimmune disease), xanthus"
REP.1M,2.5,S-17092,"",PROLYL ENDOPEPTIDASE INHIBITOR,BRD:BRD-K00004618-001-01-9,PREP,"PREP,",",","pep inhibitors, servier;prolyl endopeptidase inhibitor;s-17092;s-17092-1;s-19825;prolyl endopeptidase inhibitors, servier"
